 113,  0.000, 1715,  0.250, 57.6,24.0,  1.0, 42,12, 63,30,  30.0,147.0, -4,200402_11:24:17.536
 150,  0.500, 1343,  0.111, 55.2,22.7,  1.0, 44,11, 69,30,  29.0,151.0, -4,200402_11:24:18.036
 147,  0.750, 1261,  0.090, 54.8,22.4,  1.0, 46,11, 70,30,  30.0,152.0, -4,200402_11:24:18.296
 119,  1.000, 1069,  0.112, 56.5,23.0,  1.0, 48,12, 71,30,  31.0,155.0, -4,200402_11:24:18.537
 138,  1.250,  871,  0.112, 50.6,25.0,  1.0, 38,18, 71,30,  31.0,155.0, -4,200402_11:24:18.788
 112,  1.500,  757,  0.113, 52.7,23.0,  1.0, 44,18, 74,30,  27.0,156.0, -4,200402_11:24:19.037
  79,  1.750,  672,  0.112, 54.1,23.7,  1.0, 45,19, 75,30,  32.0,156.0, -4,200402_11:24:19.287
 104,  2.000,  957,  0.113, 55.0,25.3,  1.0, 43,18, 75,30,  26.0,151.0, -4,200402_11:24:19.536
 132,  2.250,  782,  0.113, 56.0,25.5,  1.0, 45,19, 76,30,  28.0,152.0, -4,200402_11:24:19.786
 112,  2.500,  771,  0.113, 56.5,25.8,  1.0, 46,20, 75,30,  29.0,152.0, -4,200402_11:24:20.037
  60,  2.750,  579,  0.112, 53.6,26.8,  1.0, 33,22, 76,30,  32.0,152.0, -4,200402_11:24:20.288
  40,  3.000,  441,  0.117, 56.1,27.1,  1.0, 33,22, 75,30,  32.0,152.0, -4,200402_11:24:20.538
  45,  3.250,  465,  0.107, 55.8,26.8,  1.0, 32,22, 76,30,  32.0,152.0, -4,200402_11:24:20.789
  62,  3.500,  510,  0.118, 56.2,26.9,  1.0, 33,21, 74,30,  26.0,151.0, -4,200402_11:24:21.036
  61,  3.750,  511,  0.118, 57.5,26.7,  1.0, 38,22, 75,30,  28.0,150.0, -4,200402_11:24:21.286
  36,  4.000,  499,  0.118, 45.8,26.8,  1.0, 25,22, 60,30,  32.0,150.0, -4,200402_11:24:21.536
  39,  4.125,  546,  0.112, 44.9,26.5,  1.0, 23,22, 60,30,  32.0,151.0, -4,200402_11:24:21.661
  53,  4.500,  527,  0.118, 47.5,26.2,  1.0, 25,21, 62,30,  30.0,151.0, -4,200402_11:24:22.036
  75,  4.750,  556,  0.119, 47.7,25.8,  1.0, 24,20, 62,30,  29.0,150.0, -4,200402_11:24:22.283
  76,  5.000,  536,  0.117, 48.7,25.7,  1.0, 28,19, 63,30,  28.0,151.0, -4,200402_11:24:22.536
   0,  5.250,    0,  0.115,  0.0, 0.0,  1.0,  0, 0,  0, 0,  31.0,150.0, -4,200402_11:24:22.788
  25,  8.000,  483, -0.754, 70.3,24.4,  1.0, 69,19, 73,30,  31.0,151.0, -4,200402_11:24:25.549
  26,  8.125,  499,  0.137, 70.6,23.9,  1.0, 69,20, 74,30,  31.0,153.0, -4,200402_11:24:25.661
  40,  8.375,  489,  0.136, 71.4,23.7,  1.0, 69,16, 75,30,  31.0,153.0, -4,200402_11:24:25.912
  54,  8.625,  805,  0.140, 71.2,22.5,  1.0, 68,14, 75,30,  31.0,152.0, -4,200402_11:24:26.160
  76,  8.875, 1099,  0.132, 68.2,21.4,  1.0, 65,12, 73,30,  31.0,153.0, -4,200402_11:24:26.423
 128,  9.125, 1413,  0.141, 61.9,20.1,  1.0, 53, 8, 75,30,  31.0,153.0, -4,200402_11:24:26.661
 110,  9.375, 1285,  0.139, 61.2,19.8,  1.0, 53, 9, 76,30,  29.0,152.0, -4,200402_11:24:26.912
 121,  9.625, 1167,  0.135, 63.4,20.3,  1.0, 54, 9, 81,30,  30.0,152.0, -4,200402_11:24:27.168
 124,  9.875, 1169,  0.139, 62.3,20.3,  1.0, 53, 9, 79,30,  29.0,152.0, -4,200402_11:24:27.411
  85, 10.125,  791,  0.143, 62.6,23.2,  1.0, 52,12, 80,30,  29.0,152.0, -4,200402_11:24:27.660
 125, 10.375,  839,  0.139, 59.0,22.3,  1.0, 50,12, 81,30,  30.0,156.0, -4,200402_11:24:27.912
 159, 10.625,  875,  0.133, 59.1,21.8,  1.0, 49,11, 80,30,  28.0,155.0, -4,200402_11:24:28.173
 140, 10.875,  836,  0.138, 59.4,21.9,  1.0, 48,11, 80,30,  29.0,159.0, -4,200402_11:24:28.413
 163, 11.125,  891,  0.144, 59.8,21.8,  0.8, 50,12, 79,30,  31.0,162.0, -4,200402_11:24:28.662
 155, 11.375, 1220,  0.136, 61.5,24.6,  0.9, 30,15, 94,30,  30.0,162.0, -4,200402_11:24:28.913
  33, 11.625, 1097,  0.136, 57.0,20.9,  1.0, 31,19, 94,30,  30.0,161.0, -4,200402_11:24:29.175
 116, 11.875, 1067,  0.145, 62.0,24.4,  1.0, 30,16, 94,30,  26.0,154.0, -4,200402_11:24:29.412
 174, 12.125,  926,  0.142, 61.2,23.8,  1.0, 30,15, 92,30,  29.0,154.0, -4,200402_11:24:29.662
 120, 12.375,  556,  0.147, 47.9,22.5,  1.0, 26,14, 78,30,  32.0,154.0, -4,200402_11:24:29.911
  93, 12.625,  504,  0.138, 44.6,22.3,  1.0, 25,14, 65,30,  33.0,154.0, -4,200402_11:24:30.166
 120, 12.875,  678,  0.148, 44.0,21.7,  1.0, 24,13, 77,30,  33.0,154.0, -4,200402_11:24:30.412
 142, 13.125,  688,  0.146, 46.6,21.5,  1.0, 25,13, 77,30,  32.0,153.0, -4,200402_11:24:30.662
   0, 13.375,    0,  0.145,  0.0, 0.0,  1.0,  0, 0,  0, 0,  33.0,154.0, -4,200402_11:24:30.911
