 347,  0.000,  935,  0.250, 76.0,13.1,  1.0, 48, 4, 94,23,  13.0,114.0, -6,200402_15:44:15.285
   1,  0.500,  399,  0.109, 39.1, 8.4,  0.9, 17, 8, 18, 9,  22.0,108.0, -6,200402_15:44:15.785
  67,  0.750, 1139,  0.095, 29.3,10.6,  0.8,  2, 2, 52,18,  27.0,123.0, -6,200402_15:44:16.054
  33,  1.000,  839,  0.110, 40.5, 9.8,  1.0,  8, 2, 46,17,  22.0,124.0, -6,200402_15:44:16.285
   6,  1.250,  730,  0.113, 47.4, 9.5,  1.0, 24,12, 27,15,  23.0,121.0, -6,200402_15:44:16.536
   6,  1.500,  583,  0.113, 47.6, 8.9,  1.0, 17, 9, 27,14,  23.0,115.0, -6,200402_15:44:16.786
   4,  1.625,  754,  0.104, 48.5, 8.2,  1.0, 23,11, 26,13,  24.0,105.0, -6,200402_15:44:16.936
   0,  2.000,    0,  0.091,  0.0, 0.0,  1.0,  0, 0,  0, 0,  31.0,104.0, -6,200402_15:44:17.295
  40,  5.750, 1408,  0.118, 17.2, 6.8,  0.9,  2, 2, 36,16,  29.0,130.0, -6,200402_15:44:21.034
  37,  6.000, 1301,  0.117, 17.7, 6.6,  0.9,  2, 2, 22,14,  30.0,129.0, -6,200402_15:44:21.284
   0,  6.250,    0,  0.119,  0.0, 0.0,  0.9,  0, 0,  0, 0,  29.0,116.0, -6,200402_15:44:21.534
 170,  6.750, 1315,  0.117, 61.9,15.3,  0.8, 23, 9, 94,30,  25.0,135.0, -6,200402_15:44:22.036
 251,  7.000,  933,  0.119, 64.0,14.7,  0.6, 26, 9, 94,30,  36.0,165.0, -6,200402_15:44:22.288
 192,  7.125,  932,  0.120, 61.4,14.1,  0.6,  2, 2, 94,30,  36.0,172.0, -6,200402_15:44:22.412
 193,  7.375,  852,  0.104, 62.4,14.5,  0.6,  2, 2, 94,30,  33.0,168.0, -6,200402_15:44:22.672
 212,  7.625,  921,  0.121, 59.6,14.2,  0.6,  2, 2, 94,30,  34.0,168.0, -6,200402_15:44:22.925
 331,  8.000, 1157,  0.119, 62.9,14.4,  0.7,  2, 2, 94,30,  13.0,155.0, -6,200402_15:44:23.285
 214,  8.250, 1223,  0.120, 59.7,14.7,  0.8,  2, 2, 94,30,   3.0,142.0, -6,200402_15:44:23.534
 237,  8.375, 1263,  0.108, 58.5,14.6,  0.9,  2, 2, 94,30,   2.0,134.0, -6,200402_15:44:23.659
 251,  8.750, 1256,  0.114, 60.4,14.5,  1.0,  2, 2, 94,30,   2.0,132.0, -6,200402_15:44:24.039
 215,  9.000, 1211,  0.124, 62.9,15.7,  0.9,  2, 2, 94,30,   2.0,133.0, -6,200402_15:44:24.285
 208,  9.250, 1160,  0.118, 63.0,16.1,  0.8,  2, 2, 94,30,   1.0,134.0, -6,200402_15:44:24.535
 211,  9.500, 1098,  0.121, 62.8,15.8,  0.9,  2, 2, 94,30,   3.0,134.0, -6,200402_15:44:24.785
 179,  9.625, 1020,  0.105, 62.7,16.2,  0.8,  2, 2, 94,30,   7.0,135.0, -6,200402_15:44:24.910
 137, 10.000,  927,  0.123, 60.9,16.4,  0.8,  2, 2, 94,30,  12.0,134.0, -6,200402_15:44:25.287
  77, 10.250,  905,  0.122, 57.6,16.7,  0.8,  5, 3, 94,30,   9.0,134.0, -6,200402_15:44:25.536
  65, 10.500,  840,  0.124, 54.7,16.9,  0.7,  7, 4, 94,30,   9.0,134.0, -6,200402_15:44:25.785
  69, 10.625,  803,  0.123, 56.9,17.2,  0.8,  7, 4, 94,30,  10.0,134.0, -6,200402_15:44:25.937
  67, 11.000,  742,  0.107, 61.0,18.1,  0.8,  7, 4, 94,30,  10.0,134.0, -6,200402_15:44:26.294
  29, 11.250,  718,  0.129, 59.1,19.2,  0.7, 11, 4, 94,30,  13.0,134.0, -6,200402_15:44:26.535
  19, 11.500,  657,  0.126, 53.5,18.1,  0.7, 11, 4, 94,30,  21.0,133.0, -6,200402_15:44:26.785
  19, 11.750,  621,  0.126, 59.5,19.3,  0.7, 13, 5, 94,30,  20.0,134.0, -6,200402_15:44:27.035
  75, 12.000,  609,  0.127, 71.0,17.7,  0.8, 10, 4, 94,30,  16.0,135.0, -6,200402_15:44:27.287
 104, 12.250,  638,  0.129, 71.9,18.1,  0.8, 10, 4, 94,30,  13.0,135.0, -6,200402_15:44:27.535
 131, 12.500,  655,  0.128, 69.2,18.6,  0.8, 10, 4, 94,30,  13.0,137.0, -6,200402_15:44:27.786
 126, 12.625,  581,  0.116, 64.5,16.4,  0.8,  7, 4, 94,30,  13.0,137.0, -6,200402_15:44:27.909
 121, 13.000,  581,  0.128, 70.7,18.5,  0.8, 10, 4, 94,30,  15.0,136.0, -6,200402_15:44:28.285
  53, 13.250,  660,  0.128, 61.5,14.7,  0.9, 45,11, 77,20,  17.0,135.0, -6,200402_15:44:28.536
  73, 13.500,  973,  0.131, 44.0,14.8,  0.7, 23,13, 55,19,  21.0,138.0, -6,200402_15:44:28.783
  73, 13.625,  835,  0.129, 41.6,14.2,  0.7, 20,13, 52,19,  24.0,139.0, -6,200402_15:44:28.942
  73, 14.000,  953,  0.112, 47.8,15.0,  0.6, 28,12, 59,19,  22.0,143.0, -6,200402_15:44:29.296
  57, 14.250,  878,  0.117, 38.9,13.9,  0.7, 19,11, 46,19,  23.0,138.0, -6,200402_15:44:29.544
  57, 14.500,  918,  0.124, 37.5,14.7,  0.7, 19,12, 47,19,  24.0,144.0, -6,200402_15:44:29.788
  62, 14.750,  938,  0.132, 38.0,14.6,  0.7, 13,12, 49,19,  22.0,139.0, -6,200402_15:44:30.036
  60, 15.000,  834,  0.133, 51.0,14.5,  0.7, 22,12, 62,19,  24.0,143.0, -6,200402_15:44:30.286
  54, 15.250,  788,  0.134, 51.7,14.9,  0.7, 26,13, 67,19,  23.0,142.0, -6,200402_15:44:30.536
  58, 15.500,  686,  0.119, 51.3,14.8,  0.7, 24,12, 65,19,  23.0,142.0, -6,200402_15:44:30.792
  48, 15.750,  639,  0.130, 49.8,15.4,  0.7, 28,12, 66,19,  24.0,144.0, -6,200402_15:44:31.037
  49, 16.000,  655,  0.131, 51.3,15.0,  0.7, 28,14, 55,19,  25.0,144.0, -6,200402_15:44:31.288
  51, 16.250,  604,  0.136, 51.2,15.2,  0.7, 28,13, 67,19,  21.0,144.0, -6,200402_15:44:31.536
  71, 16.500,  760,  0.139, 52.0,15.2,  0.7, 31,14, 57,20,  25.0,143.0, -6,200402_15:44:31.786
  63, 16.750,  779,  0.137, 47.6,15.9,  0.6, 28,14, 60,19,  29.0,155.0, -6,200402_15:44:32.036
   0, 16.875,    0,  0.138,  0.0, 0.0,  0.6,  0, 0,  0, 0,  32.0,148.0, -6,200402_15:44:32.188
  31, 22.750,  857,  0.139, 14.3,10.3,  1.0,  2, 2, 30,15,   3.0,118.0, -6,200402_15:44:38.037
  10, 23.000,  436,  0.134, 11.9, 9.3,  1.0,  6, 8, 17,11,   3.0,117.0, -6,200402_15:44:38.290
   0, 23.250,    0,  0.150,  0.0, 0.0,  1.0,  0, 0,  0, 0,   2.0,112.0, -6,200402_15:44:38.534
