2576, 11.750,  506,  0.116, 47.5,15.5,  1.0,  2, 2, 94,30,  28.0,132.0, -7,200402_19:32:07.815
   0, 12.000,    0,  0.127,  0.0, 0.0,  1.0,  0, 0,  0, 0,  25.0,122.0, -7,200402_19:32:08.064
  43, 14.500, 2075,  0.124, 82.6,18.7,  1.0, 77, 2, 94,30,  26.0,119.0, -7,200402_19:32:10.561
  25, 14.750, 3046,  0.126, 83.8,22.6,  1.0, 77,13, 94,30,  19.0,129.0, -7,200402_19:32:10.812
  21, 15.000,  662,  0.125, 76.5,14.0,  1.0, 77, 2, 82,25,  23.0,108.0, -7,200402_19:32:11.061
  48, 15.250, 2826,  0.125, 83.4,15.3,  0.9, 77, 2, 94,30,  24.0,140.0, -7,200402_19:32:11.312
  43, 15.500, 2532,  0.125, 82.8,17.6,  0.8, 77, 2, 94,30,  26.0,144.0, -7,200402_19:32:11.563
   8, 15.750, 3576,  0.122, 74.5,24.9,  1.0, 66,26, 94,28,  27.0,130.0, -7,200402_19:32:11.813
  80, 16.000, 2564,  0.126, 64.6,13.9,  0.9, 61, 2, 94,30,  33.0,143.0, -7,200402_19:32:12.065
  46, 16.250, 3381,  0.129, 73.1,15.1,  0.8, 65, 2, 93,30,  35.0,144.0, -7,200402_19:32:12.318
  60, 16.375, 1922,  0.134, 55.6,10.2,  0.9,  3, 2, 84,30,  34.0,146.0, -7,200402_19:32:12.442
  45, 16.625, 3126,  0.134, 75.4,16.7,  0.8, 71, 2, 83,30,  36.0,145.0, -7,200402_19:32:12.692
  95, 17.000, 3130,  0.134, 70.8,17.0,  0.9, 66, 2, 82,30,  33.0,139.0, -7,200402_19:32:13.067
  75, 17.250, 3067,  0.136, 70.1,20.9,  0.9, 56,10, 79,30,  30.0,139.0, -7,200402_19:32:13.316
  51, 17.500, 2292,  0.140, 71.0,24.2,  0.9, 47,14, 94,30,  30.0,137.0, -7,200402_19:32:13.564
  21, 17.750, 2134,  0.138, 77.4,20.0,  1.0, 35, 2, 94,30,  22.0,133.0, -7,200402_19:32:13.814
  53, 18.000, 2367,  0.132, 81.2,16.6,  0.8, 77, 2, 94,30,  22.0,140.0, -7,200402_19:32:14.063
  57, 18.250, 2386,  0.139, 82.3,17.8,  0.7, 76, 2, 94,30,  29.0,151.0, -7,200402_19:32:14.314
 128, 18.500, 2732,  0.141, 80.0,17.5,  0.5, 72, 2, 94,30,  16.0,167.0, -7,200402_19:32:14.564
  72, 18.750, 2699,  0.140, 77.9,16.1,  0.6, 72, 2, 94,28,  32.0,157.0, -7,200402_19:32:14.812
  99, 19.000, 2773,  0.134, 68.9,15.0,  0.8, 49, 2, 94,28,  36.0,167.0, -7,200402_19:32:15.067
  60, 19.250, 3623,  0.141, 77.4,18.3,  0.8, 59, 5, 94,30,  35.0,165.0, -7,200402_19:32:15.312
  76, 19.500, 2834,  0.141, 73.9,13.3,  0.8, 69, 4, 83,30,  41.0,151.0, -7,200402_19:32:15.568
  59, 19.625, 3234,  0.158, 67.8,13.9,  0.8, 60, 6, 79,28,  39.0,156.0, -7,200402_19:32:15.692
  31, 19.875, 3925,  0.158, 46.6, 6.7,  1.0, 49, 5, 56,11,  34.0,157.0, -7,200402_19:32:15.942
   0, 20.250,    0,  0.158,  0.0, 0.0,  1.0,  0, 0,  0, 0,  17.0,128.0, -7,200402_19:32:16.310
