 641, 13.625, 1357,  0.172, 37.3,24.1,  1.0,  2,18, 68,30,   2.0,125.0, -7,200331_15:37:53.056
 335, 14.000, 1282,  0.188, 35.0,25.7,  1.0, 13,19, 59,30,   4.0,133.0, -7,200331_15:37:53.415
 252, 14.250, 1356,  0.188, 36.7,27.3,  1.1, 14,22, 66,30,   4.0,125.0, -7,200331_15:37:53.663
 265, 14.500, 1213,  0.189, 36.1,27.3,  1.1, 13,22, 68,30,   5.0,125.0, -7,200331_15:37:53.913
 210, 14.625, 1273,  0.175, 34.0,27.6,  1.2, 14,23, 61,30,   3.0,118.0, -7,200331_15:37:54.068
 365, 14.875, 1294,  0.176, 38.5,26.6,  1.0,  2,21, 86,30,   3.0,118.0, -7,200331_15:37:54.293
 557, 15.125, 1121,  0.173, 39.1,24.4,  1.0, 10,17, 81,30,   3.0,119.0, -7,200331_15:37:54.543
 596, 15.375, 1215,  0.174, 43.5,23.6,  1.0, 12,16, 82,30,   3.0,131.0, -7,200331_15:37:54.794
 588, 15.625, 1106,  0.174, 54.7,18.9,  0.9, 15, 2, 94,30,   4.0,149.0, -7,200331_15:37:55.046
 352, 15.875,  845,  0.176, 49.5,24.4,  0.7, 20,15, 87,30,   9.0,157.0, -7,200331_15:37:55.298
 463, 16.125,  978,  0.173, 46.0,22.9,  0.7, 16, 6, 76,30,   5.0,150.0, -7,200331_15:37:55.546
 520, 16.375, 1188,  0.176, 29.6,14.8,  0.8, 10, 2, 55,30,  11.0,148.0, -7,200331_15:37:55.798
   0, 16.625,    0,  0.183,  0.0, 0.0,  0.7,  0, 0,  0, 0,  42.0,135.0, -7,200331_15:37:56.043
