2576, 11.500, 6668,  0.001, 47.5,15.5,  1.0,  2, 2, 94,30,  31.0,147.0, -7,200326_10:50:15.139
 631, 11.750, 1874,  0.018, 43.7,17.1,  0.7,  2, 2, 91,30,   9.0,204.0, -7,200326_10:50:15.364
 731, 12.000, 4899,  0.019, 38.8,15.0,  0.7,  2, 2, 74,30,   2.0,210.0, -7,200326_10:50:15.612
 291, 12.250, 3207,  0.019, 72.0,22.0,  1.0, 18, 6, 94,30,  21.0, 91.0, -7,200326_10:50:15.862
   0, 12.500,    0,  0.020,  0.0, 0.0,  0.7,  0, 0,  0, 0,   4.0,174.0, -7,200326_10:50:16.132
  28, 13.000, 1877,  0.019, 40.4,21.7,  0.6,  2, 4, 82,30,  15.0,173.0, -7,200326_10:50:16.612
 265, 13.250, 1723,  0.015, 46.6,23.0,  1.0,  2, 4, 94,30,   8.0,157.0, -7,200326_10:50:16.876
 292, 13.625, 2502,  0.009, 58.2,19.9,  0.7,  2, 2, 94,30,  10.0,194.0, -7,200326_10:50:17.241
   2, 13.750, 2681,  0.020, 64.1,24.0,  0.5, 74,27, 82,30,  17.0,186.0, -7,200326_10:50:17.362
   4, 14.000, 2776,  0.021, 67.3,24.8,  0.6, 68,25, 82,30,  18.0,175.0, -7,200326_10:50:17.612
   4, 14.250, 2702,  0.016, 68.6,25.2,  0.7, 71,26, 82,30,  11.0,155.0, -7,200326_10:50:17.868
   3, 14.625, 2739,  0.011, 68.1,25.0,  0.9, 71,26, 82,30,  10.0,143.0, -7,200326_10:50:18.234
   3, 14.750, 2487,  0.021, 67.5,24.9,  0.9, 71,26, 82,30,  10.0,138.0, -7,200326_10:50:18.361
   6, 15.000, 2476,  0.021, 69.7,25.5,  0.9, 68,25, 83,30,   9.0,138.0, -7,200326_10:50:18.612
   3, 15.250, 2522,  0.010, 70.4,25.8,  0.9, 71,26, 82,30,  10.0,139.0, -7,200326_10:50:18.878
   3, 15.500, 2333,  0.022, 68.8,25.3,  0.9, 71,26, 82,30,  10.0,138.0, -7,200326_10:50:19.118
   2, 15.750, 2271,  0.022, 70.3,25.9,  0.9, 74,27, 82,30,  11.0,138.0, -7,200326_10:50:19.361
   9, 16.000, 2289,  0.022, 70.7,25.7,  0.9, 65,24, 83,30,   9.0,138.0, -7,200326_10:50:19.612
 105, 16.250, 1541,  0.008, 31.8,23.5,  1.0,  2, 9, 93,30,   3.0,134.0, -7,200326_10:50:19.875
 183, 16.500, 1005,  0.009, 25.6,22.7,  1.0,  2, 9, 83,30,   3.0,154.0, -7,200326_10:50:20.121
   3, 16.750, 1965,  0.011, 71.4,26.1,  0.8, 71,26, 82,30,  10.0,145.0, -7,200326_10:50:20.370
   1, 17.000, 1867,  0.011, 70.9,26.0,  1.0, 81,29, 82,30,   8.0,138.0, -7,200326_10:50:20.616
   1, 17.250, 2642,  0.011, 74.1,25.5,  1.0, 68,24, 69,25,   8.0,136.0, -7,200326_10:50:20.869
   2, 17.500, 1013,  0.024,  3.3, 1.7,  1.0,  3, 2,  5, 3,  14.0,134.0, -7,200326_10:50:21.117
   2, 17.750,  295,  0.015, 57.9,27.1,  1.3, 64,28, 66,30,  17.0,125.0, -7,200326_10:50:21.372
 317, 18.000, 2907,  0.014, 76.7,13.5,  1.0,  4, 2, 94,30,   2.0,123.0, -7,200326_10:50:21.621
 262, 18.250, 3569,  0.016, 75.9,22.2,  1.0, 16, 9, 94,30,   1.0,158.0, -7,200326_10:50:21.871
 269, 18.500, 3589,  0.025, 70.9,22.9,  0.4, 10,16, 94,30,   1.0,241.0, -7,200326_10:50:22.117
 252, 18.750, 6552,  0.017, 79.1,13.9,  0.4, 11, 2, 94,30,  11.0,241.0, -7,200326_10:50:22.372
 117, 19.000, 9999,  0.016, 75.2,11.5,  0.6, 11, 2, 94,30,  10.0,241.0, -7,200326_10:50:22.620
 713, 19.250, 9999,  0.018, 64.9,13.1,  1.0,  4, 2, 94,30,   8.0,241.0, -7,200326_10:50:22.870
 614, 19.500, 9999,  0.027, 52.4,15.4,  2.2, 30, 2, 94,30,   0.0,241.0, -7,200326_10:50:23.119
 681, 19.875, 9999,  0.020, 50.1,19.7,  1.4, 19, 7, 94,30,   0.0,241.0, -7,200326_10:50:23.492
 724, 20.000, 9999,  0.028, 42.7,20.7,  1.0,  7, 8, 94,30,   0.0,241.0, -7,200326_10:50:23.618
